target,Categories,Nfreq,Vfreq,freq,NVratio,Vditrans,Vtrans,Vintrans,Nmorph,MorphStatus,rel_type
patisserie,['noun'],1,0,1,2.0,False,False,False,0,undetermined,norel
suppository,['noun'],11,0,11,12.0,False,False,False,0,obscure,norel
inning,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
saver,['noun'],52,0,52,53.0,False,False,False,1,complex,norel
mesalliance,['noun'],1,0,1,2.0,False,False,False,0,undetermined,norel
grandparent,['noun'],146,0,146,147.0,False,False,False,1,complex,rel
voter,['noun'],254,0,254,255.0,False,False,False,1,complex,rel
gobbler,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
nodule,['noun'],18,0,18,19.0,False,False,False,0,may_include_a_root,norel
poppa,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
vendetta,['noun'],48,0,48,49.0,False,False,False,0,undetermined,rel
handout,['noun'],46,0,46,47.0,False,False,False,1,zero_derivation,norel
charwoman,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
counterblast,['noun'],2,0,2,3.0,False,False,False,1,complex,rel
toper,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
brill,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
piccaninny,['noun'],2,0,2,3.0,False,False,False,0,may_include_a_root,norel
bookcase,['noun'],84,0,84,85.0,False,False,False,1,complex,norel
catastrophe,['noun'],146,0,146,147.0,False,False,False,1,monomorphemic,norel
hundredweight,['noun'],25,0,25,26.0,False,False,False,2,complex,norel
loincloth,['noun'],26,0,26,27.0,False,False,False,1,complex,norel
deaconess,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
ramekin,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
blueberry,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
resistor,['noun'],18,0,18,19.0,False,False,False,1,complex,norel
bartender,['noun'],43,0,43,44.0,False,False,False,2,complex,norel
geographer,['noun'],15,0,15,16.0,False,False,False,1,complex,norel
foxhole,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
Afro,['noun'],39,0,39,40.0,False,False,False,1,monomorphemic,norel
airstrip,['noun'],32,0,32,33.0,False,False,False,1,complex,norel
jigsaw,['noun'],49,0,49,50.0,False,False,False,2,complex,norel
ashcan,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
lav,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
headdress,['noun'],22,0,22,23.0,False,False,False,1,complex,norel
psychologist,['noun'],262,0,262,263.0,False,False,False,1,complex,norel
scarf,['noun'],219,0,219,220.0,False,False,False,1,monomorphemic,norel
boatswain,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
muffin,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
clanger,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
chatelaine,['noun'],6,0,6,7.0,False,False,False,0,undetermined,norel
bream,['noun'],126,0,126,127.0,False,False,False,1,monomorphemic,norel
stimulus,['noun'],261,0,261,262.0,False,False,False,0,may_include_a_root,norel
embankment,['noun'],87,0,87,88.0,False,False,False,1,complex,norel
leghorn,['noun'],3,0,3,4.0,False,False,False,0,obscure,norel
network,['noun'],567,0,567,568.0,False,False,False,1,complex,norel
ripsaw,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
caveman,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
sandbar,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
backup,['noun'],73,0,73,74.0,False,False,False,1,zero_derivation,norel
entourage,['noun'],54,0,54,55.0,False,False,False,0,undetermined,rel
rumourmonger,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
flamethrower,['noun'],11,0,11,12.0,False,False,False,2,complex,norel
ted,['noun'],250,0,250,251.0,False,False,False,1,complex,norel
holdall,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
target,['noun'],849,0,849,850.0,False,False,False,1,monomorphemic,rel
medley,['noun'],16,0,16,17.0,False,False,False,0,obscure,norel
spaceship,['noun'],44,0,44,45.0,False,False,False,1,complex,norel
fishwife,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
pessimist,['noun'],25,0,25,26.0,False,False,False,1,complex,norel
warmonger,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
annexe,['noun'],38,0,38,39.0,False,False,False,0,obscure,norel
chiropodist,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
circlet,['noun'],5,0,5,6.0,False,False,False,2,complex,norel
proverb,['noun'],44,0,44,45.0,False,False,False,1,complex,norel
fitter,['noun'],34,0,34,35.0,False,False,False,1,complex,norel
lacuna,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
chandelier,['noun'],77,0,77,78.0,False,False,False,0,obscure,norel
countinghouse,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
blighter,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
geologist,['noun'],46,0,46,47.0,False,False,False,1,complex,norel
steed,['noun'],21,0,21,22.0,False,False,False,1,monomorphemic,norel
ghoul,['noun'],16,0,16,17.0,False,False,False,1,monomorphemic,norel
observer,['noun'],386,0,386,387.0,False,False,False,1,complex,rel
pedicure,['noun'],2,0,2,3.0,False,False,False,0,obscure,norel
bier,['noun'],12,0,12,13.0,False,False,False,1,monomorphemic,norel
psalm,['noun'],51,0,51,52.0,False,False,False,1,monomorphemic,norel
termite,['noun'],55,0,55,56.0,False,False,False,1,monomorphemic,norel
borehole,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
frump,['noun'],3,0,3,4.0,False,False,False,1,monomorphemic,norel
saleroom,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
receiver,['noun'],277,0,277,278.0,False,False,False,1,complex,rel
highwayman,['noun'],11,0,11,12.0,False,False,False,1,complex,norel
vein,['noun'],269,0,269,270.0,False,False,False,1,monomorphemic,norel
Pharisee,['noun'],60,0,60,61.0,False,False,False,1,monomorphemic,norel
scarecrow,['noun'],18,0,18,19.0,False,False,False,2,complex,norel
salon,['noun'],86,0,86,87.0,False,False,False,1,monomorphemic,norel
sticker,['noun'],63,0,63,64.0,False,False,False,1,complex,norel
speller,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
decibel,['noun'],37,0,37,38.0,False,False,False,1,monomorphemic,norel
perimeter,['noun'],87,0,87,88.0,False,False,False,0,obscure,rel
juniper,['noun'],23,0,23,24.0,False,False,False,0,may_include_a_root,norel
nib,['noun'],16,0,16,17.0,False,False,False,1,monomorphemic,norel
catheter,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
nit,['noun'],28,0,28,29.0,False,False,False,1,monomorphemic,norel
gunboat,['noun'],22,0,22,23.0,False,False,False,1,complex,norel
piazza,['noun'],47,0,47,48.0,False,False,False,0,undetermined,norel
mammy,['noun'],59,0,59,60.0,False,False,False,1,complex,norel
sapper,['noun'],19,0,19,20.0,False,False,False,1,complex,norel
patroness,['noun'],8,0,8,9.0,False,False,False,1,complex,rel
thyroid,['noun'],21,0,21,22.0,False,False,False,0,may_include_a_root,norel
huckleberry,['noun'],8,0,8,9.0,False,False,False,0,obscure,norel
photographer,['noun'],243,0,243,244.0,False,False,False,2,complex,norel
trug,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
dreamworld,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
orchis,['noun'],3,0,3,4.0,False,False,False,0,may_include_a_root,norel
rill,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
repository,['noun'],33,0,33,34.0,False,False,False,1,complex,rel
cabby,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
trophy,['noun'],74,0,74,75.0,False,False,False,0,may_include_a_root,rel
foreskin,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
banker,['noun'],254,0,254,255.0,False,False,False,1,complex,norel
horizon,['noun'],394,0,394,395.0,False,False,False,1,monomorphemic,norel
maxim,['noun'],15,0,15,16.0,False,False,False,1,monomorphemic,norel
peninsula,['noun'],94,0,94,95.0,False,False,False,1,monomorphemic,norel
gymkhana,['noun'],33,0,33,34.0,False,False,False,0,may_include_a_root,norel
seigneur,['noun'],8,0,8,9.0,False,False,False,1,monomorphemic,norel
cowpat,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
dace,['noun'],38,0,38,39.0,False,False,False,1,monomorphemic,norel
holding,['noun'],198,0,198,199.0,False,False,False,1,zero_derivation,norel
pressman,['noun'],8,0,8,9.0,False,False,False,1,complex,norel
scorer,['noun'],41,0,41,42.0,False,False,False,1,complex,norel
troupe,['noun'],33,0,33,34.0,False,False,False,0,undetermined,norel
inkstand,['noun'],12,0,12,13.0,False,False,False,1,complex,norel
tugboat,['noun'],5,0,5,6.0,False,False,False,2,complex,norel
dugong,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
stethoscope,['noun'],16,0,16,17.0,False,False,False,0,obscure,norel
matron,['noun'],133,0,133,134.0,False,False,False,1,monomorphemic,rel
microwave,['noun'],67,0,67,68.0,False,False,False,1,complex,norel
recluse,['noun'],12,0,12,13.0,False,False,False,0,may_include_a_root,norel
devotee,['noun'],38,0,38,39.0,False,False,False,1,complex,rel
mallet,['noun'],33,0,33,34.0,False,False,False,0,obscure,norel
jogger,['noun'],14,0,14,15.0,False,False,False,1,complex,norel
manicurist,['noun'],2,0,2,3.0,False,False,False,2,complex,norel
middy,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
idealist,['noun'],61,0,61,62.0,False,False,False,1,complex,norel
brownie,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
primate,['noun'],121,0,121,122.0,False,False,False,1,complex,norel
steeple,['noun'],41,0,41,42.0,False,False,False,1,monomorphemic,norel
sidewalk,['noun'],128,0,128,129.0,False,False,False,1,complex,norel
prairie,['noun'],168,0,168,169.0,False,False,False,1,monomorphemic,norel
tempest,['noun'],59,0,59,60.0,False,False,False,1,monomorphemic,norel
sleepwalker,['noun'],10,0,10,11.0,False,False,False,2,complex,norel
tarantula,['noun'],9,0,9,10.0,False,False,False,1,monomorphemic,norel
schoolman,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
goldfish,['noun'],44,0,44,45.0,False,False,False,1,complex,norel
peeler,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
planter,['noun'],28,0,28,29.0,False,False,False,1,complex,rel
petitioner,['noun'],7,0,7,8.0,False,False,False,2,complex,rel
stockholder,['noun'],33,0,33,34.0,False,False,False,2,complex,rel
seance,['noun'],20,0,20,21.0,False,False,False,0,undetermined,norel
chesterfield,['noun'],28,0,28,29.0,False,False,False,0,may_include_a_root,norel
pony,['noun'],256,0,256,257.0,False,False,False,0,may_include_a_root,norel
deckhand,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
marker,['noun'],67,0,67,68.0,False,False,False,1,complex,norel
scaffold,['noun'],23,0,23,24.0,False,False,False,1,monomorphemic,norel
envelope,['noun'],439,0,439,440.0,False,False,False,0,may_include_a_root,norel
warthog,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
catchphrase,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
sifter,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
taproom,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
taproot,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
airplane,['noun'],102,0,102,103.0,False,False,False,1,complex,norel
sweetie,['noun'],10,0,10,11.0,False,False,False,1,complex,rel
magazine,['noun'],1144,0,1144,1145.0,False,False,False,1,monomorphemic,norel
quart,['noun'],63,0,63,64.0,False,False,False,1,monomorphemic,norel
hotplate,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
sprat,['noun'],26,0,26,27.0,False,False,False,1,monomorphemic,norel
seabird,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
counsellor,['noun'],92,0,92,93.0,False,False,False,2,complex,rel
thingamabob,['noun'],2,0,2,3.0,False,False,False,0,obscure,norel
goldfinch,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
caryatid,['noun'],6,0,6,7.0,False,False,False,0,obscure,norel
campanologist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
artisan,['noun'],57,0,57,58.0,False,False,False,1,complex,norel
refiner,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
brigadier,['noun'],76,0,76,77.0,False,False,False,1,complex,norel
coalhole,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
cairn,['noun'],45,0,45,46.0,False,False,False,1,monomorphemic,norel
parallelogram,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
showroom,['noun'],30,0,30,31.0,False,False,False,1,complex,norel
baronetcy,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
marina,['noun'],86,0,86,87.0,False,False,False,1,monomorphemic,norel
retrorocket,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
mountainside,['noun'],34,0,34,35.0,False,False,False,1,complex,norel
pornographer,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
bantamweight,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
bourse,['noun'],22,0,22,23.0,False,False,False,1,monomorphemic,norel
earthling,['noun'],10,0,10,11.0,False,False,False,1,complex,norel
carburettor,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
crossover,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
simulacrum,['noun'],13,0,13,14.0,False,False,False,0,may_include_a_root,norel
pharaoh,['noun'],16,0,16,17.0,False,False,False,1,zero_derivation,norel
tooth,['noun'],1573,0,1573,1574.0,False,False,False,1,monomorphemic,norel
aerosol,['noun'],39,0,39,40.0,False,False,False,1,complex,norel
ironmonger,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
kittiwake,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
sierra,['noun'],60,0,60,61.0,False,False,False,1,monomorphemic,norel
oscilloscope,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
beatnik,['noun'],24,0,24,25.0,False,False,False,1,complex,norel
mission,['noun'],597,0,597,598.0,False,False,False,0,obscure,rel
hairgrip,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
roadster,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
teardrop,['noun'],6,0,6,7.0,False,False,False,1,complex,norel
quorum,['noun'],4,0,4,5.0,False,False,False,0,may_include_a_root,norel
shipwright,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
incisor,['noun'],29,0,29,30.0,False,False,False,1,complex,norel
complexion,['noun'],137,0,137,138.0,False,False,False,0,obscure,rel
skyscraper,['noun'],52,0,52,53.0,False,False,False,2,complex,norel
parvenu,['noun'],3,0,3,4.0,False,False,False,0,undetermined,norel
shindig,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
outfall,['noun'],4,0,4,5.0,False,False,False,1,zero_derivation,norel
pontiff,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
skep,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
byroad,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
wingspan,['noun'],7,0,7,8.0,False,False,False,1,complex,rel
cultivator,['noun'],18,0,18,19.0,False,False,False,1,complex,rel
shirtfront,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
laggard,['noun'],7,0,7,8.0,False,False,False,1,complex,norel
paladin,['noun'],4,0,4,5.0,False,False,False,1,monomorphemic,norel
courtesan,['noun'],15,0,15,16.0,False,False,False,0,may_include_a_root,norel
busker,['noun'],9,0,9,10.0,False,False,False,1,complex,norel
coordinate,['noun'],17,0,17,18.0,False,False,False,1,zero_derivation,rel
abacus,['noun'],8,0,8,9.0,False,False,False,0,may_include_a_root,norel
lender,['noun'],13,0,13,14.0,False,False,False,1,complex,rel
symbolist,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
amputee,['noun'],7,0,7,8.0,False,False,False,1,complex,rel
fryer,['noun'],4,0,4,5.0,False,False,False,1,complex,norel
javelin,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
questionnaire,['noun'],53,0,53,54.0,False,False,False,1,complex,norel
strainer,['noun'],16,0,16,17.0,False,False,False,1,complex,norel
parson,['noun'],102,0,102,103.0,False,False,False,1,monomorphemic,rel
grater,['noun'],5,0,5,6.0,False,False,False,1,complex,norel
liana,['noun'],5,0,5,6.0,False,False,False,1,monomorphemic,norel
liane,['noun'],1,0,1,2.0,False,False,False,1,monomorphemic,norel
incumbency,['noun'],1,0,1,2.0,False,False,False,1,complex,rel
peccadillo,['noun'],8,0,8,9.0,False,False,False,0,undetermined,norel
muckheap,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
appliance,['noun'],112,0,112,113.0,False,False,False,1,complex,norel
restorer,['noun'],5,0,5,6.0,False,False,False,1,complex,rel
charlatan,['noun'],19,0,19,20.0,False,False,False,0,obscure,norel
weft,['noun'],12,0,12,13.0,False,False,False,1,monomorphemic,norel
innings,['noun'],102,0,102,103.0,False,False,False,0,may_include_a_root,norel
yob,['noun'],2,0,2,3.0,False,False,False,1,monomorphemic,norel
wagonette,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
carpenter,['noun'],73,0,73,74.0,False,False,False,0,obscure,norel
deadline,['noun'],72,0,72,73.0,False,False,False,1,complex,rel
griffin,['noun'],29,0,29,30.0,False,False,False,1,monomorphemic,norel
gymnast,['noun'],6,0,6,7.0,False,False,False,0,may_include_a_root,norel
liquidizer,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
thrombus,['noun'],1,0,1,2.0,False,False,False,0,may_include_a_root,norel
oilcan,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
trunk,['noun'],459,0,459,460.0,False,False,False,1,monomorphemic,norel
amount,['noun'],2773,0,2773,2774.0,False,False,False,0,obscure,rel
trainer,['noun'],86,0,86,87.0,False,False,False,1,complex,rel
mediator,['noun'],27,0,27,28.0,False,False,False,1,complex,rel
layoff,['noun'],14,0,14,15.0,False,False,False,2,zero_derivation,rel
trainee,['noun'],54,0,54,55.0,False,False,False,1,complex,rel
assessor,['noun'],32,0,32,33.0,False,False,False,1,complex,rel
linden,['noun'],16,0,16,17.0,False,False,False,1,monomorphemic,norel
valise,['noun'],25,0,25,26.0,False,False,False,1,monomorphemic,norel
alderman,['noun'],36,0,36,37.0,False,False,False,1,complex,norel
breviary,['noun'],2,0,2,3.0,False,False,False,0,obscure,norel
footbath,['noun'],1,0,1,2.0,False,False,False,1,complex,norel
cowlick,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
ledger,['noun'],102,0,102,103.0,False,False,False,0,may_include_a_root,norel
stayer,['noun'],3,0,3,4.0,False,False,False,1,complex,norel
sceptic,['noun'],37,0,37,38.0,False,False,False,0,obscure,norel
trier,['noun'],13,0,13,14.0,False,False,False,1,complex,norel
bowshot,['noun'],2,0,2,3.0,False,False,False,1,complex,norel
ego,['noun'],218,0,218,219.0,False,False,False,1,monomorphemic,rel
reservoir,['noun'],123,0,123,124.0,False,False,False,0,undetermined,rel
committee,['noun'],2503,0,2503,2504.0,False,False,False,1,complex,rel
lira,['noun'],30,0,30,31.0,False,False,False,1,monomorphemic,norel
roomful,['noun'],17,0,17,18.0,False,False,False,1,complex,rel
payer,['noun'],21,0,21,22.0,False,False,False,1,complex,norel
phi,['noun'],7,0,7,8.0,False,False,False,1,monomorphemic,norel
quantum,['noun'],96,0,96,97.0,False,False,False,0,may_include_a_root,norel
crosse,['noun'],59,0,59,60.0,False,False,False,1,monomorphemic,norel
event,['noun'],2416,0,2416,2417.0,False,False,False,1,monomorphemic,norel
eardrum,['noun'],25,0,25,26.0,False,False,False,1,complex,norel
fountain,['noun'],223,0,223,224.0,False,False,False,1,monomorphemic,norel
lemur,['noun'],30,0,30,31.0,False,False,False,1,monomorphemic,norel
